gene,importance
CLDN3,3.129188513553141e-05
ACTN4,3.128736022864747e-05
BCL3,3.1278341680226214e-05
ECI2,3.125944911647293e-05
NMUR1,3.118880221508487e-05
EPHA5,3.11568947367718e-05
CBX8,3.113035695822878e-05
TNPO2,3.1098855149784283e-05
ALDH3A2,3.109885221531002e-05
CCL13,3.104639373314072e-05
UPF3B,3.100640750626541e-05
ATG10,3.094830645492194e-05
SH3BP5,3.0924960169001684e-05
FKBP1B,3.083550327621363e-05
MRPS31,3.083079759311408e-05
PKIA,3.079312322023775e-05
BNIP3L,3.072086787253881e-05
PHEX,3.065459046704255e-05
SLC38A2,3.063390461306669e-05
ABCA1,3.059936660472596e-05
STX3,3.055932909405634e-05
CDC34,3.054733532639476e-05
EEF1E1,3.052797283496297e-05
ABI3BP,3.047170871411331e-05
UBE2I,3.0463192026869398e-05
BEST1,3.0445154968922454e-05
SULT1B1,3.0406080213343302e-05
GLA,3.0351441946000918e-05
MEFV,3.0338789900826944e-05
ZNF185,3.031715340575501e-05
ECSIT,3.0309260039703018e-05
RSL1D1,3.0300999450579604e-05
KHSRP,3.027829699424375e-05
HLA-DMA,3.0261836811001827e-05
FIS1,3.023871626133874e-05
PSENEN,3.0190558388557225e-05
HCCS,3.0185761982605346e-05
TNNC1,3.0172955354347205e-05
ACOT8,3.0151704696570618e-05
ALDH3B1,3.0135355474501965e-05
KIF5A,3.0120224411405084e-05
AKT3,3.0102134379105917e-05
PAPOLB,3.0101784270701308e-05
SNAP91,3.005180084317093e-05
RAD23B,3.0032704818480434e-05
PARP9,2.9942541524920685e-05
RORA,2.9915852025874595e-05
EEF2,2.9910203944466156e-05
CLIC2,2.9857093709000607e-05
NFYB,2.9820136103771576e-05
PDIA5,2.972575126097898e-05
ABCF2,2.961340480947255e-05
STEAP3,2.9555765908472547e-05
SPATA6,2.955213534685111e-05
AXL,2.9542934965869574e-05
SATB1,2.9505845669017096e-05
IGF2,2.9496636076852865e-05
MSMB,2.9493796972363396e-05
SEC61A1,2.9464788691713796e-05
LY96,2.9457519029304703e-05
GPX1,2.9378257304824707e-05
LSM7,2.935821639956922e-05
REV3L,2.935082961094417e-05
CHST8,2.9268582638413422e-05
SPARC,2.926436520370724e-05
MGST3,2.926197902907843e-05
F5,2.926100786648815e-05
NT5C3A,2.9237561014498805e-05
PCK1,2.9225838707188063e-05
COPS5,2.9101934413092357e-05
ELMOD3,2.9101357850415625e-05
PSMG1,2.9101219592361986e-05
CASQ1,2.908505494210764e-05
NDUFAB1,2.9082062017509333e-05
SHROOM2,2.9070795306286296e-05
SC5D,2.904784074588642e-05
IDUA,2.9045841435766262e-05
RAD1,2.8982237166764168e-05
CERCAM,2.8932100661086983e-05
PKP2,2.891086993512188e-05
CAT,2.8908304545447944e-05
PHF3,2.8877720457219302e-05
CXXC1,2.8831437231044612e-05
LMNA,2.8816689547414295e-05
PML,2.8783078337888316e-05
LRP10,2.877473224109387e-05
BIRC3,2.8738310502036597e-05
SCARF1,2.871377119896604e-05
USP18,2.868468341695016e-05
STAG3,2.8680168204947583e-05
ADAMDEC1,2.8668695422628832e-05
EXOSC4,2.8636416425317472e-05
TBCD,2.8627724358635176e-05
PHF7,2.862008130819679e-05
HERPUD1,2.8614444456225503e-05
ERCC8,2.859585932321467e-05
PRSS36,2.859088621131643e-05
NDUFB4,2.8579482619254397e-05
POLR1C,2.8557769099423794e-05
CD79B,2.8478523053987686e-05
CS,2.8471766592757564e-05
MRPS22,2.8424584592439416e-05
NDST2,2.8417744084525653e-05
ARFIP1,2.8387949833636336e-05
COL6A2,2.8335262814863665e-05
WDR74,2.8290682284826257e-05
RICTOR,2.8283722683620866e-05
PPT1,2.828239359669576e-05
HS3ST1,2.8254475863212862e-05
PRKACA,2.825379551386711e-05
PLCB2,2.822390109885502e-05
ATP6V1D,2.8220261482058022e-05
ARFGEF2,2.817357241169083e-05
HEY1,2.8171329143480742e-05
ABCG4,2.817129290767475e-05
PTPRJ,2.8151945958572824e-05
CHRM4,2.8142273598262667e-05
SGCA,2.8089600749371773e-05
COG2,2.8079909760979184e-05
ALYREF,2.8073972607862802e-05
CYFIP1,2.807396625305921e-05
CTSD,2.806283590465903e-05
TCEA1,2.8030023506507505e-05
SOCS5,2.8022924900493687e-05
NTHL1,2.8014980526641357e-05
MMP8,2.7987419521749894e-05
RYR1,2.7982850890050223e-05
BPHL,2.7962272089925786e-05
RPS3,2.7957012247171708e-05
IGFBP1,2.7945820639537455e-05
MAP3K11,2.7921481429963938e-05
LTC4S,2.7920625393236696e-05
ACSS1,2.7725367950994316e-05
TRIM25,2.772222964802628e-05
SLC1A5,2.7707049642156553e-05
CYTH2,2.767351686518718e-05
NRIP2,2.7652457894163652e-05
ECM2,2.764093032928032e-05
IL15,2.763961547714985e-05
KRT1,2.759210743529554e-05
SRGN,2.757560743834291e-05
STAT2,2.7549266330036407e-05
SUPV3L1,2.7522136913658218e-05
SAP30,2.745072544815689e-05
DUSP1,2.742574974908956e-05
FARSA,2.7418785027677863e-05
OCEL1,2.7403531476521875e-05
CUL3,2.7400410043667456e-05
CIITA,2.7380370487777717e-05
ENDOD1,2.7378157364457193e-05
LOXL2,2.7339649367375715e-05
ITGB5,2.7319808468843295e-05
NKX2-2,2.7298829934519765e-05
CDH15,2.728772238844916e-05
ABCD1,2.7154583260759333e-05
NEGR1,2.713125097362562e-05
PGM3,2.7055224601090643e-05
NOP2,2.7007567373478177e-05
EDF1,2.6897789987840494e-05
LLGL2,2.6868766071232513e-05
TPST2,2.68117602199001e-05
B3GAT3,2.6794520007292764e-05
EPS8L2,2.6792732769382333e-05
CTNNA1,2.6772549595007674e-05
TNC,2.6762079500073526e-05
POLE3,2.671576527488666e-05
SLC25A12,2.666159244982314e-05
BANK1,2.6656546216708017e-05
ITGA5,2.6634017958544427e-05
PF4,2.660689376068781e-05
HMOX2,2.6586221150020974e-05
ITGB1BP1,2.6531285927639906e-05
GLRX5,2.652460661351752e-05
UMPS,2.649969529121026e-05
ERCC2,2.648449032357923e-05
NDUFA3,2.6457015533308544e-05
TRIM14,2.6436221035567452e-05
CALCB,2.641145633896775e-05
HEBP1,2.640887474909237e-05
TYK2,2.6371020213856754e-05
SEC11A,2.6337481128487056e-05
DTYMK,2.6310781311490715e-05
FLOT2,2.6307021617790966e-05
DLG4,2.625903541773949e-05
TMEM45A,2.625587595432565e-05
ARID4A,2.6222374930311397e-05
RABGAP1L,2.6221821552060033e-05
SAMHD1,2.620256884885686e-05
NMI,2.620080609821024e-05
GNG12,2.6198192334966325e-05
EGF,2.6194350252352807e-05
PTHLH,2.6180955648475278e-05
RPS6KA2,2.614702320175761e-05
TRAF4,2.6142559656534333e-05
TSPO,2.6083768460867115e-05
UBAC1,2.6075594467812944e-05
KLC1,2.6047213974523402e-05
SYNE1,2.598170392278476e-05
GTF2A2,2.5968762734822024e-05
ESYT1,2.5949218599701903e-05
CYCS,2.5846905767221436e-05
CYP2C18,2.5843686201920298e-05
CLDN15,2.5835147982960815e-05
BCL10,2.577820965499587e-05
KLHDC3,2.574375324166003e-05
PFN1,2.569984228011732e-05
SERPINB2,2.568475820604181e-05
SWAP70,2.5665965848989396e-05
PRMT5,2.5648461032735167e-05
RAB31,2.5616294330513585e-05
PAX6,2.5610087496700285e-05
SYNPO,2.5603072710416927e-05
NUDT9,2.5600861824153985e-05
HINT1,2.5560928842684115e-05
GUK1,2.5515065320439205e-05
COX7A2L,2.551337739816376e-05
TOR1B,2.545678299931264e-05
NOL8,2.5451988119951917e-05
MGP,2.5420955800327425e-05
MSRB1,2.5399756524158526e-05
TACR3,2.5360129227908073e-05
CAP2,2.5349386936739398e-05
TGFB2,2.533445852914417e-05
DGAT1,2.5306424239536487e-05
ERMAP,2.5276838996440085e-05
DCK,2.5268592743891214e-05
NEDD4,2.5221696146935285e-05
TSN,2.52008033939998e-05
RBP1,2.5141829808408614e-05
TTC39B,2.512292158118026e-05
CSNK1E,2.5061115810629054e-05
VAPA,2.504695841894515e-05
NUP98,2.5032265037531e-05
HERC3,2.50267205581275e-05
SPAG4,2.50184778794649e-05
SIGMAR1,2.5014305178130357e-05
ABCA4,2.4977169767610063e-05
ETFDH,2.4963288850795826e-05
ACSL6,2.4962136242551135e-05
IL15RA,2.4897750216449458e-05
PEX11G,2.4888510354978597e-05
IL23A,2.4851363657162136e-05
RBBP7,2.47394260415424e-05
VAV2,2.4591226265987357e-05
MYCN,2.455915316668929e-05
GART,2.4545780911954658e-05
RAB2A,2.4528263594190084e-05
KCNH2,2.452812592548023e-05
VDAC2,2.4511713518556196e-05
DRAM1,2.4509530733548505e-05
TGFBRAP1,2.45026818777934e-05
ESRP2,2.4492892263897657e-05
KCNIP2,2.446363641335414e-05
PEX5,2.445444223753303e-05
GNL3,2.4420825505051974e-05
AP2B1,2.4413073523294916e-05
MRPL34,2.4410588356437922e-05
SLC6A3,2.439725801308294e-05
FZD5,2.4394570867452848e-05
FLNA,2.4369315648973684e-05
POLR2A,2.4334754319250557e-05
ATP6V0B,2.4318843442979037e-05
OAS1,2.431591900147783e-05
KATNB1,2.428677692436966e-05
ARHGDIG,2.4278999097016694e-05
ITGA4,2.42439886889734e-05
USP15,2.4232913183966864e-05
ANO1,2.4204591354576388e-05
NLRC5,2.4147507022202e-05
HRG,2.414368954775465e-05
AP3B1,2.4134586171711647e-05
RND3,2.4110870983269162e-05
RRP12,2.4109352663995672e-05
ADAM19,2.4040444378678207e-05
CLN8,2.403576798842528e-05
FUCA1,2.401748246513923e-05
LAT2,2.4015882721989687e-05
TGFBI,2.396317058075836e-05
RPA2,2.396286881332105e-05
GUSB,2.3919982584767652e-05
OSTC,2.3906039816675938e-05
CFH,2.390225536026103e-05
SOX3,2.3896967538522607e-05
SUCLA2,2.389396356448845e-05
CNTFR,2.389248739177623e-05
AK1,2.386362462433404e-05
CLN6,2.385973891678931e-05
SYNGR1,2.384338427573859e-05
PIAS2,2.3840049058467868e-05
CXCL10,2.3830041822468137e-05
MMP12,2.3816292909551195e-05
STX16,2.3813694110735056e-05
BAG3,2.3799589765954565e-05
SLAMF7,2.3696804030367474e-05
ABCE1,2.3581393444565674e-05
OSGIN1,2.3557712643476025e-05
ATP1B1,2.353808782183074e-05
NRXN2,2.353784473029494e-05
MAPK8IP2,2.353742502348938e-05
CD276,2.3492994572498013e-05
CNOT6,2.3461771363146006e-05
CASP6,2.3429099485289414e-05
ADAM10,2.3367230992475597e-05
EIF2S1,2.3342989067640226e-05
CLTB,2.331381086124714e-05
SSPN,2.3301425967838726e-05
RBX1,2.3295784973112833e-05
MOV10,2.3275625662557536e-05
SYNJ1,2.321269273772562e-05
PCBP1,2.3181504349259347e-05
FLII,2.3170154592167498e-05
MSC,2.311892146024041e-05
SPCS1,2.3091584213039358e-05
CD81,2.3015315160446137e-05
TGM1,2.2940572313979147e-05
RASAL2,2.2919226093086827e-05
RPL6,2.291676971309103e-05
HLA-DRB1,2.2911796662406008e-05
OSBP2,2.2899320844358618e-05
TSPAN4,2.289363951785368e-05
MLYCD,2.2835572066225866e-05
CCL5,2.280986669795966e-05
MMP3,2.271724170687303e-05
TAF6,2.2675696622704043e-05
CDH8,2.2575491502035062e-05
PSMD8,2.252181255272817e-05
COL4A2,2.251043839214228e-05
FETUB,2.2495155968934857e-05
TMX1,2.248126985573952e-05
SORD,2.247382401831922e-05
ATF1,2.24628918122982e-05
KRT13,2.2444246044418056e-05
LTBP1,2.2343824808621894e-05
DMC1,2.2307809757282073e-05
LXN,2.2302322710550103e-05
STAM,2.2295648073629635e-05
CPEB3,2.2278224761890813e-05
IL9,2.225168953602732e-05
BASP1,2.2235371192559952e-05
MX2,2.2227552189326306e-05
VPS37D,2.222571820936909e-05
CYP51A1,2.2203830755878908e-05
TIMM50,2.2202910223047784e-05
POLD3,2.2155682424372485e-05
NFE2L1,2.215106268649075e-05
CYP2S1,2.2098578063408187e-05
ALAS1,2.208531228396309e-05
ZFPM2,2.2054822685898595e-05
HTR1B,2.1998209325118892e-05
NRP1,2.19725350893201e-05
CAPG,2.1963325127916197e-05
ST6GALNAC2,2.192223427838923e-05
COX5B,2.1920906504516898e-05
PRKCE,2.189239998061148e-05
EXOSC5,2.1878205751596942e-05
GALNT1,2.1831022705148903e-05
NDUFS3,2.180963642700701e-05
RNF31,2.1771682555923086e-05
ABCB7,2.1761463478686627e-05
IDO1,2.174193877643661e-05
COX17,2.1731483827622375e-05
RASA1,2.1726241006377583e-05
BCL2L11,2.1689463660577663e-05
KCNIP3,2.1656857265498356e-05
CROCCP2,2.1631701692338335e-05
CHEK2,2.1631671213226222e-05
DHX15,2.1579584795740998e-05
HDAC9,2.150071447579337e-05
SPON1,2.1491000964937594e-05
MASP2,2.1470124205548776e-05
PHKG1,2.1463188034021927e-05
ACAT1,2.1421762223021523e-05
IL7,2.1415016985264138e-05
MYL6B,2.1401376671464348e-05
F12,2.1390384443156285e-05
EXT1,2.1388319815980294e-05
NELFB,2.1360296020516553e-05
CA1,2.13570168891551e-05
SLC25A17,2.13110658690404e-05
FCMR,2.1270146016107467e-05
HBZ,2.1176534905947598e-05
TMEM164,2.111986989048247e-05
SQSTM1,2.1116934450976527e-05
EIF1B,2.1103848199277986e-05
SSR3,2.102638757883004e-05
SLC39A8,2.1005870953592433e-05
DKK4,2.097190837955762e-05
CLCF1,2.091042667342024e-05
MFHAS1,2.090859169304102e-05
SDCCAG8,2.0905772119234127e-05
GCK,2.0894531808765523e-05
XPO1,2.0837134587248373e-05
SSR1,2.0806126295774366e-05
ETHE1,2.08042322515631e-05
ARCN1,2.0798249226307414e-05
GPR65,2.077621800513876e-05
CLIP1,2.0774911402560103e-05
XCL1,2.0766106056081788e-05
ANXA5,2.0678192789237568e-05
ARHGAP5,2.0658661816566354e-05
F9,2.0610245467695873e-05
CDKN1B,2.061003621010331e-05
VAMP8,2.0602702925174668e-05
STX5,2.0593849912499663e-05
PCBD1,2.0581480322090832e-05
AUTS2,2.0547211424471607e-05
IFI44L,2.0544282543865622e-05
PKLR,2.0522950877960576e-05
CCR4,2.0459431058684588e-05
TUBGCP6,2.0434833850358358e-05
WRAP73,2.0426714462200923e-05
APLP1,2.0371729202925146e-05
EIF1AX,2.0369361136595354e-05
NFE2,2.03083337340726e-05
ARHGEF11,2.0306724053390085e-05
AREG,2.0288718989556182e-05
PTPN6,2.0271871108464167e-05
RGS16,2.0267919421930372e-05
TSKU,2.026481144158423e-05
SMPX,2.026204875893206e-05
SIDT2,2.0217834441303733e-05
CALU,2.0199984752246734e-05
RPL39,2.0192267504743745e-05
DYRK1A,2.0162170725754597e-05
KMT2D,2.0138130278668583e-05
GAL3ST1,2.01054487515161e-05
POU2F1,2.010186505199597e-05
AOX1,2.009403383945567e-05
LAMA4,2.007451387150864e-05
TFRC,2.0072780489183703e-05
DMTN,2.0062425282465188e-05
GMFB,2.0047335053923625e-05
EXOC2,2.001350876883255e-05
IRF2,1.996175229895305e-05
CDC5L,1.993872258802716e-05
PARP12,1.9934727638846934e-05
SERP1,1.9932114411819352e-05
NADSYN1,1.990096835869945e-05
IDE,1.9899570863103344e-05
MAPK8,1.988494550535945e-05
EPB41,1.985228376067254e-05
IL12B,1.9838755780885e-05
SAT1,1.982375632373153e-05
NME4,1.9786692371335933e-05
PSMD9,1.9784197691764606e-05
GABRA3,1.978020628002182e-05
ANXA4,1.9711234897137065e-05
SUPT5H,1.9635802804104563e-05
PIK3R5,1.9569533486994705e-05
CEP72,1.9560305810416445e-05
CALCR,1.9540781609264408e-05
KCNA3,1.952311751143969e-05
MSR1,1.9520477951491016e-05
GNPAT,1.948095748065436e-05
GTF3C5,1.9480660466885735e-05
STARD7,1.9460431972635434e-05
ALOX12B,1.9457445637069882e-05
KLF7,1.9446946564845386e-05
PHLDA3,1.9433764519581118e-05
NDUFA9,1.939200685924734e-05
UQCRC2,1.9384109698743754e-05
RBM4,1.9362625328853662e-05
SRD5A1,1.9307547649119406e-05
RAB27A,1.924658513877521e-05
NPTX2,1.9227545912669054e-05
BATF,1.9218932266954665e-05
RTP4,1.914336260267249e-05
MKRN1,1.912751672846689e-05
NDUFA4,1.9032982627545768e-05
FPR1,1.903273670000341e-05
GPC3,1.900394067118027e-05
CRABP2,1.8974347672891455e-05
HTR7,1.896321215761975e-05
UBE2N,1.8950118947594897e-05
FOXO4,1.8946015561763867e-05
C8B,1.893569805349819e-05
AVL9,1.8927754561105344e-05
NCL,1.8918607216530608e-05
RGS4,1.8876442635869157e-05
IRF1,1.8850606873608123e-05
HUWE1,1.881779821212989e-05
LSS,1.8786386525734853e-05
CTSF,1.8756713035080647e-05
UGDH,1.872254858790096e-05
POLR3GL,1.869866465137437e-05
PDAP1,1.8694305106017024e-05
PRKAA2,1.865497809448955e-05
HPGD,1.8600142522080182e-05
SFPQ,1.8588077134356406e-05
RBCK1,1.8582161720219684e-05
ADD1,1.8563655012472218e-05
NDUFB8,1.8517470822715148e-05
NFX1,1.846163501290058e-05
EIF2AK2,1.8446189507629267e-05
GPX8,1.8443478794033405e-05
IRAK2,1.8427221287943046e-05
PEX26,1.8403288416950187e-05
PNPT1,1.8382533205356866e-05
OAS3,1.832720393888725e-05
SNRPB,1.825277728969069e-05
SOCS2,1.8215816594866607e-05
GFPT1,1.8180357393647366e-05
CYP46A1,1.8176037567081373e-05
RNASEL,1.8174666860761712e-05
RANBP10,1.8112256403160844e-05
PRKAR2A,1.8111461371164902e-05
D2HGDH,1.8107413672375344e-05
DLST,1.8107187316984418e-05
RAD23A,1.8046782767016688e-05
BRMS1L,1.8028097643143456e-05
DIO2,1.8008904883455893e-05
POLA2,1.7989250075113564e-05
PNO1,1.796741988689265e-05
CALM3,1.7908242960500736e-05
IL12RB1,1.7862926700201818e-05
TPST1,1.7831764275316698e-05
CTLA4,1.779653986859191e-05
CNTROB,1.7761325567918763e-05
FBXO6,1.7730212458128948e-05
EPB42,1.756206409240125e-05
SLC2A3,1.7506075001414165e-05
MAGI2,1.746271902280143e-05
IL18RAP,1.7417185781351873e-05
MARK4,1.740396993591113e-05
SLC5A5,1.735877343382811e-05
MYBPH,1.732951157755985e-05
PPP1R3C,1.732946277195442e-05
NR4A1,1.731781540501703e-05
TRA2B,1.7312997528588946e-05
MTX2,1.7308239716609262e-05
EPB41L2,1.7307676167597474e-05
SMTN,1.7296043768373913e-05
CCL17,1.7271169850859256e-05
GRHPR,1.720494640191478e-05
USP8,1.719618028169094e-05
COX6A1,1.719273150183142e-05
RYR2,1.7171530519976693e-05
MMP14,1.712098112647062e-05
BCKDHA,1.707904306106027e-05
LRPAP1,1.707806993951755e-05
CYP26B1,1.6988472249151995e-05
FOXJ2,1.6966751820659906e-05
ACTB,1.6963624856822633e-05
CAST,1.694745359402142e-05
HNRNPA3,1.69354726148934e-05
IKZF2,1.6880778873232255e-05
B2M,1.6861324631138946e-05
CR2,1.685980987235268e-05
FLNB,1.6838078337383635e-05
ARG2,1.6805821752867388e-05
IL3RA,1.673619783708563e-05
CAPN5,1.66688807804637e-05
STX12,1.6636270623192802e-05
TCHH,1.6621076700202205e-05
IDH3B,1.6522680173582193e-05
CALCRL,1.6521894186949328e-05
ZBP1,1.6470588205468755e-05
EDIL3,1.6459514964146774e-05
PGF,1.6422892149674028e-05
CDH1,1.6340468084583385e-05
THBS2,1.6339087390313655e-05
TFPI2,1.6310196960894976e-05
TIAL1,1.629775818790131e-05
NFKBIZ,1.6284287088527046e-05
C4BPB,1.6279496441138182e-05
ING3,1.625047523308694e-05
ABCB9,1.6248713650705108e-05
FGD6,1.6230533284719002e-05
SNAP25,1.6223449000610333e-05
PPP1R8,1.6103772183947157e-05
VCAM1,1.6086388097928426e-05
SMURF2,1.603418912922118e-05
MAPKAPK3,1.6009433451831325e-05
GALK2,1.6002021071853084e-05
MGST1,1.5990658071826836e-05
MXD3,1.5934668061181665e-05
NFKB2,1.59059814700363e-05
ARG1,1.5898355453439597e-05
PDCD1,1.5867707449993686e-05
IDH3A,1.5811723545097973e-05
GLDC,1.580025013998655e-05
CDH6,1.5777944588246215e-05
MBL2,1.577774963928692e-05
SLC7A11,1.5771247761725292e-05
OASL,1.5731479577467906e-05
PDGFC,1.5730799160397848e-05
PPP4R2,1.5665364469248523e-05
MAP1S,1.5630418912206594e-05
ATP2A1,1.5606682549800587e-05
ZBTB17,1.5592773952105802e-05
AP1G1,1.549861163374568e-05
CHST1,1.5462085734266155e-05
NHLH2,1.5449151657250696e-05
DCLRE1B,1.541960002204909e-05
GAD2,1.5330489792893113e-05
EPHB3,1.5312821437893632e-05
RAPGEF5,1.5263298086154067e-05
TBRG4,1.5196814036256112e-05
LAS1L,1.5190006056901852e-05
HNRNPA2B1,1.512687071611425e-05
MPP1,1.512295327732045e-05
PES1,1.5064646042760922e-05
NIPBL,1.5063678444923103e-05
ADAM17,1.5060766736168225e-05
MYL3,1.5059132154343295e-05
LCAT,1.5011284055381026e-05
INSIG1,1.4988438487560244e-05
CAPN3,1.4958718776190461e-05
XPC,1.4914374884821331e-05
CEL,1.4901969284452125e-05
TSPYL2,1.4880705203937368e-05
AMPD3,1.4873335089064125e-05
PRDM2,1.4843049462318393e-05
RFC1,1.4764022947165384e-05
MBP,1.4728934191215999e-05
MAST2,1.4721154818916334e-05
CDK4,1.4695073867503323e-05
EIF4G2,1.4651798639312876e-05
ACLY,1.4639203419216989e-05
IER5,1.4604008013242674e-05
SPINT2,1.4556408293173189e-05
INHBE,1.4554166690308764e-05
SP1,1.4508675439705171e-05
POLA1,1.4480418014313017e-05
SMC3,1.4356639825264662e-05
TKFC,1.4325601435001576e-05
HDDC2,1.4319463332863966e-05
IGF2R,1.4270993774392932e-05
PLCB1,1.424405627517453e-05
CTTN,1.4221310528426931e-05
CD28,1.4187787632666741e-05
NOLC1,1.4182917293711962e-05
RALGDS,1.4181675739826777e-05
EFNA3,1.418166261919571e-05
CORO1A,1.4162346943960497e-05
FCGR1A,1.4160856236822602e-05
WDR1,1.4155528440572372e-05
WASF2,1.4153816422533148e-05
SMC6,1.415091972686343e-05
INHA,1.4148936504824675e-05
CFTR,1.4096212161453331e-05
CXCR6,1.4080599615812518e-05
CDH13,1.4077444929904944e-05
GPR183,1.4072842797060341e-05
RPS14,1.4071670292971233e-05
BRF2,1.4051002331046175e-05
PTPRE,1.3997988628152767e-05
PDCD2L,1.3950140158830688e-05
ILF3,1.3926799136051265e-05
SLC34A3,1.3911427995664232e-05
SLC2A1,1.390315302746286e-05
CD69,1.3873341519836775e-05
PCDHB1,1.3803854115761343e-05
NPHS1,1.3682235518626749e-05
USP16,1.3631720483154612e-05
ANPEP,1.3590448599100231e-05
PIDD1,1.3581049996913836e-05
PLSCR1,1.3579462410834192e-05
HLA-B,1.3564861621578236e-05
TAF1C,1.3559189310678973e-05
FOSL2,1.351644594799919e-05
EDC4,1.3503282024994357e-05
YIPF6,1.3475107042329599e-05
HSD11B1,1.3446608098410268e-05
HLA-DQA1,1.3442024764074015e-05
FDFT1,1.3419365444941211e-05
KIF13B,1.341260192532559e-05
PTEN,1.3363098862803099e-05
DBP,1.3356683372511028e-05
TTR,1.3323844623850928e-05
PRAF2,1.3299551360946328e-05
ACSL3,1.3251998783551015e-05
CYP4A11,1.324026106965323e-05
IFI44,1.3177861314889695e-05
YRDC,1.3162714536938781e-05
VWA5A,1.3157678874307663e-05
KIF3C,1.3156409000450579e-05
CFD,1.3117137910243699e-05
NOD2,1.3115641494309584e-05
SCGB1A1,1.3018507491141192e-05
AQP3,1.299256790769427e-05
USP12,1.2974562234935791e-05
SERTAD1,1.2954669406157833e-05
GOT2,1.2914080811038153e-05
SDC3,1.2881019003782217e-05
MYO1C,1.287330189695034e-05
ASB7,1.2827590493527663e-05
SLC2A6,1.281699977131298e-05
APOC3,1.2789816070609657e-05
ZNFX1,1.27837784925717e-05
PCNT,1.2724029776837933e-05
ZMIZ1,1.2700432883551486e-05
NCOA6,1.2683668870237565e-05
NOL3,1.2588542823978098e-05
BAZ2A,1.2578559432187722e-05
TOMM40,1.2575453015743705e-05
TRIM5,1.2547985630324394e-05
ZC2HC1C,1.2522252958540487e-05
VAMP7,1.2492525770543288e-05
NFASC,1.2489985624833611e-05
MXD1,1.2489870237298376e-05
PPP2R5B,1.2468218069218048e-05
UNC5C,1.2425578179158874e-05
SH2B1,1.2369760343855986e-05
CRP,1.2334763910614015e-05
PPP2R1B,1.231769769538587e-05
MDH2,1.2316102376145298e-05
EVI5,1.2304435703193621e-05
HNF4A,1.227915665045953e-05
ZW10,1.2188505751668363e-05
WWC1,1.2162110280678498e-05
LHX2,1.2144837798140299e-05
CALD1,1.2129189939321008e-05
DLG5,1.2111319039203488e-05
APOA1,1.2104887943230497e-05
TNIP2,1.209528737320083e-05
SELL,1.2092189573655687e-05
CD2AP,1.2080970462699785e-05
SPHK2,1.2019249813815763e-05
ICOSLG,1.1981090845347942e-05
BET1,1.1962721109967608e-05
SLC31A2,1.1959781782370283e-05
AIMP2,1.1939441463331334e-05
YWHAB,1.1909444161640782e-05
DRC1,1.1901383916594364e-05
AGPAT3,1.1864287713785942e-05
HLA-F,1.1809341337904342e-05
XK,1.1797228621229958e-05
TWSG1,1.1784230160831221e-05
HADH,1.1739227116676434e-05
PPM1B,1.1650887561428713e-05
JUP,1.1646823011858347e-05
NELFE,1.1645967163561828e-05
ATOX1,1.1627337865126736e-05
MAF,1.1590402427711132e-05
SIRT1,1.1589296207172504e-05
A2M,1.1556311602986497e-05
CCND2,1.1503242134816107e-05
PXMP2,1.1421939355849839e-05
EZR,1.1421720374148831e-05
ATP6V1E1,1.1386772839988765e-05
BCL2A1,1.137628661648895e-05
SLC11A2,1.136583604233584e-05
SMAD7,1.1355101833911807e-05
PUS1,1.133740267844748e-05
IMMT,1.1310448347308759e-05
COL8A2,1.1271580677019529e-05
MYL2,1.1251217353906095e-05
HSD11B2,1.1243642470758342e-05
UQCRQ,1.1242603160232463e-05
NEUROD1,1.1236518091653533e-05
HSPA1L,1.1185013701816473e-05
CTF1,1.1161923756620405e-05
PRKCB,1.1161137796213147e-05
TIMM10,1.1153990326545854e-05
CD80,1.1151273649263587e-05
TARBP2,1.1114913389467153e-05
PLA2G12A,1.1044350253745169e-05
YIF1A,1.1012175843484036e-05
FH,1.0975544236043224e-05
IRAK4,1.0963443194353314e-05
C8G,1.0949085340543397e-05
OLFML3,1.0921903687622998e-05
MYH1,1.0875002706135937e-05
LAMP3,1.0829849699355357e-05
TMEM176B,1.0798279884375896e-05
COX7C,1.0757512574420576e-05
FABP4,1.074774748274782e-05
PSEN2,1.0741073270937661e-05
MYH10,1.0718094489129975e-05
P2RX7,1.069396813954053e-05
EPB41L3,1.0682957650447481e-05
AKAP10,1.0646437208298388e-05
VIP,1.0640449122357697e-05
NDUFA2,1.0640437542692932e-05
DPYSL3,1.0632128211587366e-05
ARFGAP1,1.0604634179355272e-05
PPIB,1.0570457161840716e-05
OSM,1.0525182446795334e-05
KHNYN,1.0520842495657646e-05
NUDT15,1.0510992703520075e-05
UNG,1.0474699856427023e-05
TXNRD2,1.0436137452655789e-05
RCL1,1.0401236981090077e-05
NOG,1.039807257378773e-05
IL1RL1,1.0368384731319028e-05
CTSH,1.036165298257796e-05
GRID2,1.0337629675441816e-05
ERAP2,1.0315066553585397e-05
CEP131,1.030203971950228e-05
HTRA2,1.0293477780064397e-05
SOD1,1.0268424984247186e-05
TP53,1.0244429404482926e-05
CAPZB,1.0238147797543565e-05
AMH,1.0217144791549238e-05
GPD2,1.0197711216169228e-05
INSM1,1.0185523508238807e-05
PEA15,1.0167280276383905e-05
CCT7,1.0166117078271791e-05
SEC31A,1.0144910008532159e-05
PDLIM5,1.0091613966185979e-05
BMF,1.0083546929535124e-05
SPCS3,1.006374644438637e-05
